year,week,region,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp
2015.0,44,North,547.9,40.0,40.0,40.0,70.2,34.5,1,27.61066666666667,6.267532467532468,21.6
2015.0,44,West,168.4,14.8,15.8,19.0,71.6,33.2,1,28.081481481481482,9.0,22.7
2015.0,45,Central,40.199999999999996,11.8,15.8,16.4,37.4,34.0,1,28.37142857142857,5.576190476190476,23.0
2015.0,45,East,66.5,16.2,16.2,16.2,37.8,33.5,1,28.390476190476193,6.664285714285714,24.1
2015.0,45,North,512.8,33.8,46.8,50.2,51.8,34.5,1,27.529870129870133,5.898701298701298,23.1
2015.0,45,West,68.8,12.8,22.4,22.6,65.9,32.7,1,28.321428571428573,10.089285714285714,24.0
2015.0,46,Central,33.800000000000004,10.0,13.0,18.6,40.3,34.3,1,28.419047619047618,5.6380952380952385,24.1
2015.0,46,East,104.3,15.4,17.6,17.6,44.3,34.3,1,28.271428571428572,6.725,23.1
2015.0,46,North,525.9,30.6,36.0,36.5,51.8,35.0,1,27.383116883116884,5.763636363636364,23.0
2015.0,46,West,97.60000000000001,21.2,22.8,23.0,58.0,32.9,1,28.289285714285715,8.164285714285715,24.4
2015.0,47,Central,132.0,34.2,46.2,52.8,34.2,33.3,1,27.64736842105263,5.526315789473684,22.8
2015.0,47,East,52.6,6.8,7.4,9.8,61.9,33.4,1,28.004761904761907,7.175,23.7
2015.0,47,North,1016.4,54.2,63.4,64.2,108.7,34.3,1,27.121333333333332,5.887012987012987,22.7
2015.0,47,West,403.2,35.0,38.0,41.8,59.4,33.5,1,27.739285714285717,9.546428571428573,23.3
2015.0,48,Central,140.2,34.2,40.8,42.2,76.0,34.4,1,27.966666666666665,6.071428571428571,23.9
2015.0,48,East,234.3,23.0,29.0,33.0,68.0,34.7,1,28.01904761904762,7.296428571428572,23.4
2015.0,48,North,696.6,24.0,31.8,42.4,131.8,34.5,1,27.272000000000002,6.042857142857143,23.2
2015.0,48,West,283.6,30.6,31.2,49.0,64.1,33.8,1,27.825,9.739285714285714,24.2
2015.0,49,Central,433.4,39.8,57.0,106.2,41.0,34.1,1,27.771428571428572,6.052380952380952,22.9
2015.0,49,East,359.2,24.8,37.8,45.0,48.2,34.4,1,27.928571428571427,7.175,23.2
2015.0,49,North,1328.8,46.6,67.8,84.6,114.1,34.2,1,27.121333333333332,6.388311688311688,22.8
2015.0,49,West,391.2,43.4,46.8,52.0,58.3,32.9,1,27.789285714285715,8.732142857142858,23.9
2015.0,50,Central,438.59999999999997,40.8,65.4,76.6,91.8,34.7,1,27.56190476190476,6.347619047619048,22.4
2015.0,50,East,475.9,43.2,66.8,77.8,65.2,33.8,1,27.59047619047619,7.189285714285715,22.5
2015.0,50,North,949.9,43.8,48.8,49.0,80.6,34.6,1,27.076623376623377,6.368831168831169,22.8
2015.0,50,West,405.0,32.6,36.2,48.2,69.8,33.3,1,27.610714285714288,8.921428571428573,23.9
2015.0,51,Central,13.0,3.8,3.8,4.6,46.8,34.4,1,27.98095238095238,7.542857142857143,23.9
2015.0,51,East,27.799999999999997,7.8,8.2,8.2,55.4,33.6,1,28.138095238095236,9.535714285714286,23.9
2015.0,51,North,87.2,14.8,14.8,14.8,56.5,33.5,1,27.42105263157895,7.761038961038961,23.3
2015.0,51,West,59.4,14.0,14.2,15.0,60.5,33.4,1,27.95357142857143,10.264285714285714,24.1
2015.0,52,Central,84.4,18.4,22.0,23.0,47.9,34.2,1,28.375,6.814285714285714,22.8
2015.0,52,East,203.5,36.6,41.8,44.8,58.7,34.8,1,28.200000000000003,9.114285714285714,22.8
2015.0,52,North,530.0,39.0,46.4,51.0,68.4,35.1,1,27.898701298701297,7.875324675324675,22.5
2015.0,52,West,207.6,43.2,60.8,65.0,79.9,33.9,1,28.40357142857143,10.192857142857141,22.8
2015.0,53,Central,104.2,17.4,29.8,30.8,47.2,33.5,1,27.508333333333336,8.441666666666666,23.6
2015.0,53,East,135.7,21.0,23.0,24.4,50.0,34.0,1,27.53333333333333,11.8875,23.8
2015.0,53,North,543.0,37.6,45.6,62.2,48.2,33.8,1,27.113636363636363,9.56590909090909,23.5
2015.0,53,West,325.6,40.2,57.2,69.6,67.0,33.2,1,27.45,10.8125,23.0
2016.0,1,Central,33.2,10.4,10.4,16.0,42.5,33.8,1,28.685714285714283,7.823809523809524,25.1
2016.0,1,East,3.8,1.8,1.8,1.8,40.7,33.8,1,28.6,11.495652173913042,24.7
2016.0,1,North,49.4,5.4,5.4,6.4,94.3,34.8,1,28.314285714285713,9.979220779220778,23.6
2016.0,1,West,67.2,14.4,21.6,22.4,56.5,34.1,1,28.50714285714286,9.035714285714286,25.1
2016.0,2,Central,180.8,22.6,22.6,22.6,73.8,34.4,1,28.433333333333334,6.233333333333333,24.3
2016.0,2,East,150.2,24.6,31.8,33.4,48.2,34.0,1,28.509523809523813,9.135714285714286,23.8
2016.0,2,North,662.9,28.4,37.8,40.4,79.9,34.0,1,27.827272727272724,7.405194805194806,23.2
2016.0,2,West,163.4,27.2,32.8,37.2,54.0,33.7,1,28.282142857142855,8.082142857142857,24.3
2016.0,3,Central,133.8,26.4,29.6,29.6,45.0,34.5,1,28.223529411764705,6.833333333333333,24.2
2016.0,3,East,49.199999999999996,15.4,15.6,15.6,51.5,34.2,1,28.61904761904762,10.567857142857141,25.0
2016.0,3,North,325.8,30.4,41.4,43.0,53.6,34.6,1,27.88285714285714,8.348571428571429,23.2
2016.0,3,West,331.4,36.4,44.6,49.2,71.3,33.9,1,28.264285714285712,9.367857142857144,22.8
2016.0,4,Central,84.4,9.2,12.2,14.4,45.7,34.1,1,28.192857142857143,7.8133333333333335,25.2
2016.0,4,East,51.0,7.4,7.4,7.4,64.8,34.5,1,28.638095238095236,11.985714285714286,24.5
2016.0,4,North,386.09999999999997,22.6,28.8,31.8,64.4,33.9,1,27.779999999999998,9.344285714285714,23.3
2016.0,4,West,373.2,37.2,37.2,49.6,81.7,33.5,1,28.025000000000002,9.603571428571428,23.3
2016.0,5,Central,144.0,19.4,21.0,29.2,47.2,33.4,1,27.97142857142857,8.557142857142857,23.5
2016.0,5,East,194.3,16.2,18.0,18.2,53.6,34.1,1,28.323809523809523,12.510714285714286,24.8
2016.0,5,North,496.3,20.2,24.2,27.4,61.2,33.8,1,27.678571428571427,10.139999999999999,23.5
2016.0,5,West,141.0,13.0,14.0,15.4,65.2,33.9,1,28.204,11.168,24.8
2016.0,6,Central,41.0,19.8,20.0,20.0,45.4,33.2,1,27.485714285714288,8.47857142857143,22.4
2016.0,6,East,21.1,7.2,8.4,8.6,52.6,33.9,1,27.757142857142856,11.578571428571427,24.0
2016.0,6,North,354.5,24.4,31.4,36.4,68.4,34.0,1,27.141538461538463,9.121538461538462,21.5
2016.0,6,West,55.8,22.6,31.8,31.8,50.0,32.7,1,27.66190476190476,11.214285714285714,23.7
2016.0,7,Central,271.6,17.4,28.6,39.4,44.6,33.2,1,27.400000000000002,8.873333333333333,23.2
2016.0,7,East,346.7,21.8,28.0,41.4,53.6,33.8,1,27.638095238095236,12.553571428571429,23.8
2016.0,7,North,884.7,21.8,34.8,42.2,52.2,34.0,1,27.11857142857143,10.242857142857142,22.3
2016.0,7,West,394.4,23.2,30.2,36.4,83.9,33.4,1,27.488000000000003,10.938461538461537,23.4
2016.0,8,Central,28.599999999999998,11.4,12.4,13.4,52.6,34.2,1,27.849999999999998,10.835714285714285,23.3
2016.0,8,East,155.79999999999998,24.4,44.6,55.4,57.2,33.1,1,27.990476190476187,14.910714285714286,23.3
2016.0,8,North,138.8,21.4,34.4,49.0,58.0,33.3,1,27.55142857142857,11.784285714285714,23.2
2016.0,8,West,34.6,8.0,8.2,8.2,70.2,33.5,1,28.167857142857144,11.814285714285715,24.7
2016.0,9,Central,1.0,0.6,0.6,0.6,49.3,33.9,1,28.577777777777776,10.05,25.7
2016.0,9,East,2.8,0.4,0.4,0.4,51.8,33.8,1,28.623809523809523,15.839285714285714,26.1
2016.0,9,North,37.0,7.6,7.6,7.6,52.9,34.6,1,28.214285714285715,12.360000000000001,24.0
2016.0,9,West,95.6,24.0,42.8,55.6,57.6,33.9,1,28.667857142857144,12.114285714285714,24.2
2016.0,10,Central,205.4,18.4,30.6,47.8,45.4,33.7,1,28.585714285714282,7.733333333333333,23.0
2016.0,10,East,68.0,18.6,19.0,19.0,39.2,35.5,1,28.9,10.875,25.4
2016.0,10,North,352.7,23.8,28.4,28.6,90.7,35.3,1,28.30142857142857,8.814285714285715,23.7
2016.0,10,West,188.2,24.2,35.4,48.2,59.0,33.9,1,28.549999999999997,8.775,23.2
2016.0,11,Central,1.4,0.6,0.6,0.6,36.4,34.3,1,28.814285714285717,7.742857142857143,25.7
2016.0,11,East,22.900000000000002,12.4,12.4,12.4,43.6,34.4,1,28.890476190476193,10.807142857142859,25.1
2016.0,11,North,41.3,11.8,12.2,19.4,42.5,34.8,1,28.58985507246377,8.555714285714286,23.6
2016.0,11,West,22.599999999999998,9.6,10.8,10.8,43.2,34.1,1,29.015384615384615,9.107142857142858,25.7
2016.0,12,Central,8.6,4.4,4.4,4.4,41.4,34.7,1,29.204761904761902,7.50952380952381,26.2
2016.0,12,East,41.400000000000006,14.4,19.2,20.2,50.8,34.7,1,29.09047619047619,10.317857142857141,25.7
2016.0,12,North,302.0,35.8,44.0,44.2,55.4,35.2,1,28.611428571428572,8.742857142857142,23.2
2016.0,12,West,32.2,12.0,12.4,12.4,62.3,34.4,1,29.37142857142857,10.799999999999999,25.3
2016.0,13,Central,8.0,2.4,3.6,3.8,38.9,34.5,1,29.36842105263158,8.485714285714286,26.0
2016.0,13,East,23.2,7.6,7.6,7.6,51.8,35.2,1,29.4,12.63076923076923,26.0
2016.0,13,North,169.2,24.8,30.6,35.8,51.8,35.9,1,28.995714285714286,10.765714285714287,24.2
2016.0,13,West,39.2,12.4,17.8,19.0,58.7,35.6,1,29.553571428571427,10.685714285714285,26.4
2016.0,14,Central,46.0,22.2,25.2,25.2,39.6,34.3,1,29.155,7.161904761904762,23.8
2016.0,14,East,137.9,23.8,26.8,48.0,37.4,35.8,1,29.223809523809525,9.092857142857143,25.2
2016.0,14,North,316.8,29.4,32.4,39.4,50.0,36.0,1,28.775714285714287,7.272857142857143,23.5
2016.0,14,West,125.8,37.8,61.6,64.8,61.6,34.2,1,29.28333333333333,8.65,23.5
2016.0,15,Central,91.0,24.4,25.4,25.4,45.4,35.8,1,29.7,6.533333333333333,24.7
2016.0,15,East,114.0,9.4,9.4,9.4,45.7,36.5,1,29.76666666666667,8.235714285714286,24.9
2016.0,15,North,262.2,25.0,27.6,29.2,50.0,36.7,1,29.26086956521739,6.894285714285715,23.7
2016.0,15,West,71.4,20.0,24.0,24.6,66.6,34.5,1,29.896,11.853571428571428,23.8
2016.0,16,Central,141.2,29.2,38.6,40.0,47.9,36.0,1,29.585714285714282,6.6571428571428575,24.5
2016.0,16,East,28.4,12.2,12.2,12.4,45.7,36.1,1,29.95714285714286,8.807142857142857,25.9
2016.0,16,North,409.3,50.6,56.8,67.2,53.6,36.0,1,29.360294117647058,7.417142857142858,23.8
2016.0,16,West,137.4,26.4,29.6,30.2,45.7,35.6,1,29.874074074074073,9.121428571428572,24.9
2016.0,17,Central,51.8,21.0,21.0,21.0,34.6,35.2,1,29.33809523809524,5.814285714285714,24.5
2016.0,17,East,199.29999999999998,27.4,42.2,42.8,38.2,34.9,1,29.214285714285715,6.375,24.2
2016.0,17,North,628.3,30.2,37.0,37.2,67.0,35.5,1,28.21764705882353,5.465714285714286,23.4
2016.0,17,West,121.2,32.2,35.6,36.0,55.4,33.8,1,29.53333333333333,9.950000000000001,24.4
2016.0,18,Central,7.4,5.6,5.8,5.8,40.0,35.9,1,29.90952380952381,6.276190476190477,26.1
2016.0,18,East,10.6,7.0,7.0,7.0,39.6,36.5,1,30.01904761904762,7.357142857142857,27.0
2016.0,18,North,311.1,34.4,49.6,52.4,104.0,36.1,1,29.017910447761196,6.187142857142858,23.2
2016.0,18,West,120.80000000000001,24.6,42.8,51.6,50.0,33.8,1,30.009523809523813,8.932142857142857,23.7
2016.0,19,Central,210.8,29.6,39.6,40.2,44.6,35.0,1,29.157142857142855,6.199999999999999,24.2
2016.0,19,East,148.8,34.6,38.2,41.2,48.2,35.2,1,29.40952380952381,7.2,24.8
2016.0,19,North,857.7,50.4,66.4,79.8,136.8,36.1,1,28.494285714285713,5.678571428571429,23.7
2016.0,19,West,97.2,11.0,11.6,15.4,54.0,34.3,1,29.382608695652173,9.646428571428572,24.5
2016.0,20,Central,232.0,28.6,36.0,40.8,54.4,34.5,1,28.928571428571427,6.8428571428571425,24.0
2016.0,20,East,441.1,40.8,42.0,53.6,53.6,34.8,1,28.985714285714288,7.25,24.4
2016.0,20,North,861.1,39.6,44.6,60.0,73.4,35.0,1,28.312857142857144,6.3585714285714285,23.6
2016.0,20,West,220.2,36.8,40.8,40.8,84.6,33.7,1,29.3,11.99642857142857,24.1
2016.0,21,Central,66.6,17.0,18.2,18.2,44.3,34.9,1,29.576190476190476,6.876190476190477,25.0
2016.0,21,East,111.5,20.2,21.2,29.8,55.4,34.5,1,29.76666666666667,9.164285714285715,23.9
2016.0,21,North,326.2,20.2,29.8,38.0,53.6,35.5,1,29.234285714285715,6.647142857142858,22.1
2016.0,21,West,64.0,21.0,22.2,22.2,77.4,34.4,1,29.85925925925926,11.692857142857141,23.7
2016.0,22,Central,137.6,26.6,40.4,41.8,48.6,33.8,1,28.361904761904764,6.414285714285714,23.5
2016.0,22,East,42.0,8.6,9.0,10.0,50.8,34.5,1,28.585714285714282,6.664285714285714,25.0
2016.0,22,North,406.59999999999997,35.0,43.2,44.6,65.5,34.6,1,27.613432835820895,5.652857142857143,23.5
2016.0,22,West,166.4,37.2,54.4,69.4,85.3,33.7,1,28.792307692307695,9.907142857142857,24.0
2016.0,23,Central,64.0,8.0,9.0,11.6,47.9,34.4,1,28.98095238095238,6.809523809523809,23.4
2016.0,23,East,77.3,14.8,14.8,15.8,100.4,34.4,1,29.142857142857142,8.078571428571427,24.8
2016.0,23,North,707.7,33.4,51.4,53.2,97.2,34.6,1,28.135714285714286,6.015714285714286,22.2
2016.0,23,West,102.6,22.2,36.4,39.6,66.2,33.4,1,29.304761904761904,10.771428571428572,23.2
2016.0,24,Central,226.6,37.6,69.6,111.2,44.3,33.0,1,28.076190476190476,7.185714285714286,22.5
2016.0,24,East,223.0,34.2,42.6,46.0,55.1,33.4,1,28.32857142857143,7.371428571428572,24.1
2016.0,24,North,1035.4,44.0,57.6,94.2,63.0,33.9,1,27.197142857142858,5.817142857142857,22.2
2016.0,24,West,556.0,41.6,73.6,94.4,77.0,32.5,1,28.473684210526315,11.946428571428571,22.7
2016.0,25,Central,143.0,15.8,22.4,36.0,48.2,33.9,1,28.523809523809526,7.147619047619047,22.3
2016.0,25,East,231.5,43.8,52.4,56.8,50.8,34.0,1,28.785714285714285,8.460714285714285,22.5
2016.0,25,North,483.8,35.0,57.2,68.8,55.4,34.8,1,27.95,6.338571428571428,22.4
2016.0,25,West,123.8,12.0,19.2,26.2,94.0,33.2,1,28.933333333333334,10.832142857142857,23.4
2016.0,26,Central,0.0,0.0,0.0,0.0,30.6,35.6,0,29.88095238095238,7.285714285714286,27.0
2016.0,26,East,0.0,0.0,0.0,0.0,33.5,35.4,0,30.109523809523807,10.1,27.0
2016.0,26,North,2.4,1.4,1.4,1.4,35.3,36.0,1,29.86911764705882,7.218571428571429,24.5
2016.0,26,West,0.0,0.0,0.0,0.0,43.6,33.9,0,30.11818181818182,11.028571428571428,27.6
2016.0,27,Central,51.8,15.2,17.4,18.2,53.3,35.2,1,29.59047619047619,7.590476190476191,23.2
2016.0,27,East,58.4,14.0,16.6,20.8,47.9,34.3,1,29.904761904761905,10.646428571428572,24.1
2016.0,27,North,349.1,40.6,50.2,53.2,102.2,35.4,1,29.254285714285714,7.571428571428571,22.3
2016.0,27,West,164.8,25.6,31.8,33.4,72.4,34.1,1,29.785714285714285,11.192857142857141,23.1
2016.0,28,Central,85.0,15.6,21.0,21.2,73.4,34.2,1,28.085714285714282,6.985714285714285,23.3
2016.0,28,East,97.2,12.0,18.8,19.8,49.7,33.5,1,28.485714285714288,7.55,24.6
2016.0,28,North,848.8,48.0,57.6,74.8,68.4,35.1,1,27.535714285714285,6.042857142857143,22.4
2016.0,28,West,297.8,22.2,28.6,36.2,92.9,33.5,1,28.464000000000002,10.346428571428572,22.9
2016.0,29,Central,403.2,26.8,38.4,46.6,45.0,32.5,1,27.195238095238096,7.428571428571429,22.7
2016.0,29,East,497.0,38.4,64.6,86.0,82.1,33.3,1,27.447619047619046,7.392857142857143,22.5
2016.0,29,North,995.9,30.0,45.4,59.2,88.2,34.0,1,26.85970149253731,6.214285714285714,22.4
2016.0,29,West,442.2,26.6,29.0,37.8,88.9,31.6,1,27.6875,11.892592592592594,23.6
2016.0,30,Central,52.4,20.0,20.2,20.2,54.4,33.3,1,28.085714285714282,7.495238095238095,22.2
2016.0,30,East,78.9,26.8,27.6,27.6,55.4,32.9,1,28.31904761904762,7.767857142857143,23.2
2016.0,30,North,603.4,35.8,42.2,42.2,65.5,34.2,1,27.501612903225805,5.693650793650794,21.2
2016.0,30,West,132.9,31.4,33.6,35.2,78.1,31.7,1,28.31111111111111,9.917857142857143,21.9
2016.0,31,Central,35.6,9.2,10.8,11.4,64.8,34.0,1,28.580952380952382,8.738095238095237,21.6
2016.0,31,East,124.1,21.6,22.2,22.2,67.3,34.0,1,28.79047619047619,10.092857142857143,22.1
2016.0,31,North,60.6,20.6,23.6,23.6,70.2,35.0,1,28.461904761904762,7.3954545454545455,21.5
2016.0,31,West,56.8,34.0,34.4,35.4,97.6,32.6,1,28.825,12.492857142857144,22.6
2016.0,32,Central,17.6,9.2,9.2,9.2,50.8,33.5,1,29.31666666666667,8.273684210526316,25.5
2016.0,32,East,27.9,9.0,9.0,9.0,50.8,34.2,1,29.54285714285714,9.882142857142856,25.2
2016.0,32,North,240.39999999999998,36.4,43.4,57.8,68.4,35.4,1,28.929411764705883,6.797142857142857,22.9
2016.0,32,West,40.0,9.8,9.8,9.8,75.2,32.7,1,29.451999999999998,12.12142857142857,24.8
2016.0,33,Central,50.8,13.6,17.2,17.4,53.3,34.4,1,29.314285714285713,9.135714285714286,22.7
2016.0,33,East,157.0,27.6,32.2,33.2,52.2,33.6,1,29.347619047619045,12.075000000000001,22.3
2016.0,33,North,631.2,25.2,36.8,40.0,59.4,34.8,1,28.88,7.958571428571429,22.1
2016.0,33,West,118.6,15.8,20.8,22.2,65.9,33.1,1,29.237037037037037,12.207142857142857,23.0
2016.0,34,Central,84.6,20.6,34.0,42.6,49.0,33.5,1,29.17142857142857,9.485714285714286,23.6
2016.0,34,East,163.2,36.0,36.6,36.6,70.9,34.1,1,29.26666666666667,9.828571428571427,24.4
2016.0,34,North,341.6,24.8,31.0,36.0,57.2,34.7,1,28.88,6.983823529411764,23.6
2016.0,34,West,194.2,32.0,49.4,68.0,82.1,33.0,1,29.395833333333332,14.085714285714285,23.7
2016.0,35,Central,49.6,11.6,13.2,14.8,44.6,34.5,1,28.664285714285715,9.827272727272726,23.7
2016.0,35,East,79.7,10.2,10.2,10.2,54.7,33.9,1,28.638095238095236,7.560714285714285,24.2
2016.0,35,North,233.4,28.2,34.2,34.2,61.2,35.7,1,28.031884057971016,6.041428571428571,23.1
2016.0,35,West,107.60000000000001,15.2,15.2,15.2,74.5,33.1,1,28.689285714285713,10.182142857142859,24.5
2016.0,36,Central,49.4,10.4,13.4,14.2,62.3,33.8,1,28.478571428571428,9.771428571428572,22.5
2016.0,36,East,69.6,11.8,13.2,13.4,69.8,33.8,1,28.51904761904762,9.953571428571427,22.9
2016.0,36,North,496.7,32.4,45.4,47.8,68.0,35.0,1,27.872857142857143,7.364285714285714,21.8
2016.0,36,West,152.6,28.0,31.0,31.8,103.0,32.5,1,28.49285714285714,12.75,22.7
2016.0,37,Central,162.0,40.2,53.0,54.2,57.6,33.8,1,28.47142857142857,9.028571428571428,22.0
2016.0,37,East,465.5,42.6,76.2,83.6,79.2,33.9,1,28.347619047619045,8.45,22.2
2016.0,37,North,419.0,20.8,27.2,27.6,61.2,34.5,1,27.781428571428574,6.872857142857143,21.8
2016.0,37,West,223.4,24.4,35.6,41.0,85.3,32.8,1,28.6,12.685714285714285,21.8
2016.0,38,Central,175.8,36.8,49.2,51.0,49.7,33.6,1,28.87142857142857,9.87142857142857,23.3
2016.0,38,East,105.7,21.8,24.0,25.2,69.8,34.9,1,28.728571428571428,8.607407407407408,23.9
2016.0,38,North,121.0,11.6,12.2,13.0,57.2,35.7,1,28.305714285714288,7.371428571428571,22.9
2016.0,38,West,150.0,18.6,23.2,25.6,89.3,33.1,1,28.96666666666667,14.932142857142859,23.4
2016.0,39,Central,10.6,5.6,9.0,9.0,43.6,35.2,1,29.32857142857143,10.028571428571428,25.0
2016.0,39,East,14.7,6.2,6.8,7.0,57.2,36.3,1,29.095238095238095,8.007142857142856,24.3
2016.0,39,North,69.6,16.2,24.0,24.6,72.4,36.8,1,28.76142857142857,7.315714285714286,22.5
2016.0,39,West,54.400000000000006,22.8,24.6,24.6,82.8,33.8,1,29.26923076923077,13.025,23.7
2016.0,40,Central,146.8,18.8,20.8,22.4,51.1,33.1,1,28.314285714285713,9.678571428571429,23.2
2016.0,40,East,352.1,53.4,73.8,75.4,53.6,33.8,1,28.271428571428572,7.7250000000000005,21.6
2016.0,40,North,670.3,28.8,46.4,56.4,44.6,35.5,1,27.58529411764706,6.5249999999999995,21.9
2016.0,40,West,253.8,37.4,46.4,48.0,93.2,32.7,1,28.485714285714288,12.139285714285714,21.9
2016.0,41,Central,63.39999999999999,21.8,29.4,30.8,58.3,34.6,1,29.664285714285715,10.935714285714285,23.0
2016.0,41,East,57.7,11.0,11.2,11.2,51.8,35.5,1,29.652380952380955,9.678571428571429,23.9
2016.0,41,North,256.9,26.2,28.8,29.4,58.7,35.5,1,28.95151515151515,9.048529411764704,22.5
2016.0,41,West,151.6,18.6,20.4,23.2,92.2,33.5,1,29.565384615384616,19.24285714285714,22.8
2016.0,42,Central,18.6,7.6,8.6,8.6,54.4,33.9,1,28.957142857142856,9.135714285714286,23.2
2016.0,42,East,91.5,21.0,21.4,21.4,65.5,34.0,1,28.990476190476187,8.003571428571428,22.7
2016.0,42,North,428.4,31.2,35.2,36.4,66.6,34.8,1,28.385714285714286,6.815714285714286,22.0
2016.0,42,West,124.6,22.6,27.2,29.0,114.8,33.0,1,28.933333333333334,12.410714285714286,23.0
2016.0,43,Central,213.8,24.6,27.4,28.2,51.1,32.5,1,27.42142857142857,9.992857142857144,23.2
2016.0,43,East,279.0,17.6,21.4,23.4,59.4,33.4,1,27.261904761904763,6.396428571428571,23.3
2016.0,43,North,799.7,40.2,44.4,47.6,49.0,33.7,1,26.745714285714286,6.284285714285714,21.7
2016.0,43,West,267.6,33.0,36.4,38.0,84.2,31.4,1,27.648000000000003,11.139285714285714,22.5
2016.0,44,Central,127.60000000000001,16.6,17.6,20.8,59.0,32.7,1,27.92142857142857,10.049999999999999,23.0
2016.0,44,East,273.90000000000003,37.2,37.6,37.6,65.2,33.8,1,27.885714285714286,6.971428571428571,23.6
2016.0,44,North,516.6,36.6,48.4,56.0,63.7,33.8,1,27.505714285714287,7.138571428571429,21.9
2016.0,44,West,236.2,18.8,18.8,19.6,95.8,31.9,1,27.967857142857145,13.292857142857143,23.2
2016.0,45,Central,44.0,18.4,20.2,20.4,55.4,33.9,1,27.95,10.62142857142857,23.6
2016.0,45,East,222.9,24.4,45.2,50.8,43.6,34.2,1,27.780952380952378,6.203571428571428,23.3
2016.0,45,North,505.5,39.8,51.8,57.8,51.8,35.4,1,27.27285714285714,6.328571428571428,23.1
2016.0,45,West,192.0,30.6,40.0,42.4,103.3,32.5,1,27.86923076923077,9.957142857142857,22.4
2016.0,46,Central,185.79999999999998,23.2,36.2,48.2,42.5,34.1,1,27.714285714285715,10.164285714285715,22.9
2016.0,46,East,568.3,46.4,58.2,58.2,65.9,33.4,1,27.461904761904766,6.146428571428571,22.3
2016.0,46,North,773.9,34.0,44.4,45.8,50.0,33.8,1,26.74328358208955,6.217142857142857,22.1
2016.0,46,West,328.6,50.6,89.8,112.8,66.6,32.3,1,27.572727272727274,9.742857142857144,22.7
2016.0,47,Central,89.2,34.4,35.2,35.2,51.1,33.3,1,28.063636363636363,11.8,23.9
2016.0,47,East,180.7,51.6,65.4,67.8,72.4,33.6,1,27.928571428571427,7.696428571428571,23.8
2016.0,47,North,514.9,33.0,43.8,51.2,88.9,33.9,1,27.37462686567164,6.994285714285715,0.0
2016.0,47,West,288.8,29.6,38.4,44.2,80.3,31.7,1,27.877272727272725,11.310714285714285,23.1
2016.0,48,Central,32.8,5.8,6.0,6.0,44.3,33.7,1,27.44545454545454,12.709090909090907,23.6
2016.0,48,East,100.1,16.6,18.6,18.6,37.4,34.5,1,27.576190476190476,7.339285714285714,24.3
2016.0,48,North,156.6,21.8,21.8,21.8,38.9,35.0,1,27.0953125,7.2371428571428575,23.4
2016.0,48,West,142.0,24.0,24.4,35.8,63.4,33.3,1,27.558333333333334,11.767857142857142,23.3
2016.0,49,Central,56.4,8.4,8.8,8.8,46.1,34.3,1,28.157142857142855,11.235714285714286,23.7
2016.0,49,East,235.4,31.8,32.8,33.4,59.4,35.6,1,27.985714285714288,7.171428571428572,23.0
2016.0,49,North,355.4,21.0,25.4,25.4,56.2,35.9,1,27.73125,7.29,23.1
2016.0,49,West,67.6,16.0,19.0,20.0,76.3,34.2,1,28.645833333333332,10.073076923076922,24.4
2016.0,50,Central,70.0,16.8,17.4,20.0,51.5,34.0,1,28.157142857142855,11.62857142857143,22.6
2016.0,50,East,120.9,19.6,20.4,20.6,47.2,34.8,1,28.214285714285715,8.010714285714286,23.1
2016.0,50,North,307.0,20.0,20.8,21.2,60.1,34.8,1,27.704411764705885,8.035714285714286,22.3
2016.0,50,West,70.0,12.2,22.6,23.0,79.6,33.5,1,28.484,12.575000000000001,23.3
2016.0,51,Central,183.2,44.8,56.6,60.0,49.7,34.1,1,27.464285714285715,12.864285714285714,23.3
2016.0,51,East,540.7,46.2,77.0,83.4,47.5,33.6,1,27.70952380952381,8.378571428571428,23.3
2016.0,51,North,1073.8,33.8,47.0,49.8,78.1,34.7,1,27.165151515151518,8.32857142857143,22.7
2016.0,51,West,92.2,13.4,20.8,26.6,83.2,33.8,1,27.941666666666666,13.424999999999999,24.2
2016.0,52,Central,20.400000000000002,8.8,8.8,8.8,47.9,33.3,1,26.766666666666666,13.200000000000001,23.1
2016.0,52,East,24.1,2.4,2.8,2.8,42.5,33.9,1,26.950000000000003,9.4125,23.4
2016.0,52,North,94.5,8.8,10.2,11.2,48.2,33.1,1,26.414545454545454,8.7,23.0
2016.0,52,West,92.2,16.0,24.2,31.2,64.8,32.4,1,27.242105263157896,12.254166666666668,24.1
2016.0,53,Central,73.6,12.6,20.0,21.2,49.3,29.4,1,26.344444444444445,7.199999999999999,22.7
2016.0,53,East,174.2,18.4,31.0,38.4,58.7,29.8,1,26.522222222222222,8.816666666666666,22.9
2016.0,53,North,323.4,23.0,33.8,34.6,51.8,30.0,1,25.96969696969697,6.942424242424242,22.8
2016.0,53,West,116.6,13.8,14.2,17.6,61.2,28.5,1,26.525000000000002,8.966666666666667,23.0
2017.0,1,Central,68.4,17.0,17.0,17.4,42.5,33.9,1,28.038095238095234,8.933333333333334,23.3
2017.0,1,East,43.8,11.2,13.6,13.8,41.8,35.3,1,28.014285714285712,7.628571428571428,23.5
