year,week,date,region_n,avg_value
2018,26,2018-06-25,NORTH-EAST REGION,85.4759892231292
2018,27,2018-07-02,NORTH-EAST REGION,79.9456814688094
2018,28,2018-07-09,NORTH-EAST REGION,80.95650241276783
2018,29,2018-07-16,NORTH-EAST REGION,79.52111652859097
2018,30,2018-07-23,NORTH-EAST REGION,76.86615908754109
2018,31,2018-07-30,NORTH-EAST REGION,83.18780453659559
2018,32,2018-08-06,NORTH-EAST REGION,79.85538715549025
2018,33,2018-08-13,NORTH-EAST REGION,75.94268457939286
2018,34,2018-08-20,NORTH-EAST REGION,79.32438971542433
2018,35,2018-08-27,NORTH-EAST REGION,79.67487678093981
2018,36,2018-09-03,NORTH-EAST REGION,83.19284659932984
2018,37,2018-09-10,NORTH-EAST REGION,77.5057735354069
2018,38,2018-09-17,NORTH-EAST REGION,80.11929003397596
2018,39,2018-09-24,NORTH-EAST REGION,75.18643251706101
2018,40,2018-10-01,NORTH-EAST REGION,75.62000579889089
2018,41,2018-10-08,NORTH-EAST REGION,89.0396375949428
2018,42,2018-10-15,NORTH-EAST REGION,79.95291502980874
2018,43,2018-10-22,NORTH-EAST REGION,84.10863356520237
2018,44,2018-10-29,NORTH-EAST REGION,84.19782254418666
2018,45,2018-11-05,NORTH-EAST REGION,82.48504303325016
2018,46,2018-11-12,NORTH-EAST REGION,84.09269818422634
2018,47,2018-11-19,NORTH-EAST REGION,83.5875971888887
2018,48,2018-11-26,NORTH-EAST REGION,85.46116598978699
2018,49,2018-12-03,NORTH-EAST REGION,86.176584499687
2018,50,2018-12-10,NORTH-EAST REGION,87.40194775828401
2018,51,2018-12-17,NORTH-EAST REGION,83.42702079090428
2018,52,2018-12-24,NORTH-EAST REGION,79.96188248291472
2019,1,2018-12-31,NORTH-EAST REGION,76.69100480340278
2019,2,2019-01-07,NORTH-EAST REGION,81.00452426627903
2019,3,2019-01-14,NORTH-EAST REGION,80.24632698075365
2019,4,2019-01-21,NORTH-EAST REGION,76.77675731203796
2019,5,2019-01-28,NORTH-EAST REGION,80.59325120287605
2019,6,2019-02-04,NORTH-EAST REGION,77.74562475867346
2019,7,2019-02-11,NORTH-EAST REGION,74.7830840551531
2019,8,2019-02-18,NORTH-EAST REGION,79.7798661337041
2019,9,2019-02-25,NORTH-EAST REGION,76.05054345496437
2019,10,2019-03-04,NORTH-EAST REGION,75.1116374883862
2019,11,2019-03-11,NORTH-EAST REGION,73.73972617239588
2019,12,2019-03-18,NORTH-EAST REGION,74.90256796786326
2019,13,2019-03-25,NORTH-EAST REGION,79.12110484131752
2019,14,2019-04-01,NORTH-EAST REGION,78.43750237233374
2019,15,2019-04-08,NORTH-EAST REGION,80.54081283753801
2019,16,2019-04-15,NORTH-EAST REGION,77.35131810575908
2019,17,2019-04-22,NORTH-EAST REGION,82.4426241577139
2019,18,2019-04-29,NORTH-EAST REGION,81.28764110742908
2019,19,2019-05-06,NORTH-EAST REGION,78.50357801055769
2019,20,2019-05-13,NORTH-EAST REGION,81.74880290692414
2019,21,2019-05-20,NORTH-EAST REGION,78.3157956795135
2019,22,2019-05-27,NORTH-EAST REGION,80.36085830375006
2019,23,2019-06-03,NORTH-EAST REGION,88.34894840036355
2019,24,2019-06-10,NORTH-EAST REGION,81.47576656016963
2019,25,2019-06-17,NORTH-EAST REGION,84.8047921760345
2019,26,2019-06-24,NORTH-EAST REGION,79.61615429479205
2019,27,2019-07-01,NORTH-EAST REGION,78.7738625500068
2019,28,2019-07-08,NORTH-EAST REGION,76.43626189060093
2019,29,2019-07-15,NORTH-EAST REGION,73.66539989656331
2019,30,2019-07-22,NORTH-EAST REGION,73.16411172302496
2019,31,2019-07-29,NORTH-EAST REGION,69.83426156738861
2019,32,2019-08-05,NORTH-EAST REGION,74.38111964823393
2019,33,2019-08-12,NORTH-EAST REGION,73.5069138968157
2019,34,2019-08-19,NORTH-EAST REGION,71.89249382377152
2019,35,2019-08-26,NORTH-EAST REGION,76.951858063261
2019,36,2019-09-02,NORTH-EAST REGION,73.21638077054857
2019,37,2019-09-09,NORTH-EAST REGION,73.85311827332794
2019,38,2019-09-16,NORTH-EAST REGION,71.34516372433629
2019,39,2019-09-23,NORTH-EAST REGION,77.67292647436632
2019,40,2019-09-30,NORTH-EAST REGION,78.50942740475534
2019,41,2019-10-07,NORTH-EAST REGION,80.05008395329143
2019,42,2019-10-14,NORTH-EAST REGION,78.1295071108803
2019,43,2019-10-21,NORTH-EAST REGION,80.94792730087603
2019,44,2019-10-28,NORTH-EAST REGION,77.39430016354498
2019,45,2019-11-04,NORTH-EAST REGION,82.27436192414287
2019,46,2019-11-11,NORTH-EAST REGION,78.65860903728058
2019,47,2019-11-18,NORTH-EAST REGION,85.18069157727815
2019,48,2019-11-25,NORTH-EAST REGION,83.99913868907956
2019,49,2019-12-02,NORTH-EAST REGION,79.26719713309431
2019,50,2019-12-09,NORTH-EAST REGION,90.07242902735749
2019,51,2019-12-16,NORTH-EAST REGION,86.78164805072699
2019,52,2019-12-23,NORTH-EAST REGION,80.03548791149309
2020,1,2019-12-30,NORTH-EAST REGION,80.80252486158052
2020,2,2020-01-06,NORTH-EAST REGION,81.35282813609243
2020,3,2020-01-13,NORTH-EAST REGION,78.29498850725362
2020,4,2020-01-20,NORTH-EAST REGION,79.01966145459316
2020,5,2020-01-27,NORTH-EAST REGION,80.97142589099597
2020,6,2020-02-03,NORTH-EAST REGION,75.88240332929105
2020,7,2020-02-10,NORTH-EAST REGION,80.99829831801465
2020,8,2020-02-17,NORTH-EAST REGION,78.53952494379817
2020,9,2020-02-24,NORTH-EAST REGION,76.17894814206495
2020,10,2020-03-02,NORTH-EAST REGION,78.70070189483128
2020,11,2020-03-09,NORTH-EAST REGION,79.273356182419
2020,12,2020-03-16,NORTH-EAST REGION,76.94263311537316
2020,13,2020-03-23,NORTH-EAST REGION,78.57554788519133
2020,14,2020-03-30,NORTH-EAST REGION,76.80356382579643
2020,15,2020-04-06,NORTH-EAST REGION,79.03839514158447
2020,16,2020-04-13,NORTH-EAST REGION,74.56471147307084
2020,17,2020-04-20,NORTH-EAST REGION,79.94920218843319
2020,18,2020-04-27,NORTH-EAST REGION,81.5805979008148
2020,19,2020-05-04,NORTH-EAST REGION,80.09405779704669
2020,20,2020-05-11,NORTH-EAST REGION,80.96215386327484
2020,21,2020-05-18,NORTH-EAST REGION,81.63874455881171
2020,22,2020-05-25,NORTH-EAST REGION,81.20318311275294
2020,23,2020-06-01,NORTH-EAST REGION,81.91201605379631
2020,24,2020-06-08,NORTH-EAST REGION,86.09460778033646
2020,25,2020-06-15,NORTH-EAST REGION,86.84344012445504
2020,26,2020-06-22,NORTH-EAST REGION,83.68129708397748
2020,27,2020-06-29,NORTH-EAST REGION,79.29487987455994
2020,28,2020-07-06,NORTH-EAST REGION,82.996610945977
2020,29,2020-07-13,NORTH-EAST REGION,82.50633709758911
2020,30,2020-07-20,NORTH-EAST REGION,81.10472672746651
2020,31,2020-07-27,NORTH-EAST REGION,82.39737059340705
2020,32,2020-08-03,NORTH-EAST REGION,77.59158579294257
2020,33,2020-08-10,NORTH-EAST REGION,80.73928559172639
2020,34,2020-08-17,NORTH-EAST REGION,83.53697287932694
2020,35,2020-08-24,NORTH-EAST REGION,79.51822860461263
2020,36,2020-08-31,NORTH-EAST REGION,84.30544884036318
2020,37,2020-09-07,NORTH-EAST REGION,83.34868837411808
2020,38,2020-09-14,NORTH-EAST REGION,80.49139689044
2020,39,2020-09-21,NORTH-EAST REGION,82.0922208614332
2020,40,2020-09-28,NORTH-EAST REGION,81.82989693677956
2020,41,2020-10-05,NORTH-EAST REGION,79.11674466417651
2020,42,2020-10-12,NORTH-EAST REGION,76.44924225639313
2020,43,2020-10-19,NORTH-EAST REGION,79.7452893771953
2020,44,2020-10-26,NORTH-EAST REGION,81.67637206751861
2020,45,2020-11-02,NORTH-EAST REGION,85.89992732486802
2013,21,2013-05-20,WEST REGION,86.20422291636244
2013,22,2013-05-27,WEST REGION,86.20422291636244
2013,23,2013-06-03,WEST REGION,86.20422291636244
2013,24,2013-06-10,WEST REGION,86.20422291636244
2013,25,2013-06-17,WEST REGION,86.20422291636244
2013,26,2013-06-24,WEST REGION,86.20422291636244
2013,27,2013-07-01,WEST REGION,86.20422291636244
2013,28,2013-07-08,WEST REGION,86.20422291636244
2013,29,2013-07-15,WEST REGION,86.20422291636244
2013,30,2013-07-22,WEST REGION,86.20422291636244
2013,31,2013-07-29,WEST REGION,86.20422291636244
2013,32,2013-08-05,WEST REGION,86.20422291636244
2013,33,2013-08-12,WEST REGION,86.20422291636244
2013,34,2013-08-19,WEST REGION,86.20422291636244
2013,35,2013-08-26,WEST REGION,86.20422291636244
2013,36,2013-09-02,WEST REGION,86.20422291636244
2013,37,2013-09-09,WEST REGION,86.20422291636244
2013,38,2013-09-16,WEST REGION,86.20422291636244
2013,39,2013-09-23,WEST REGION,86.20422291636244
2013,40,2013-09-30,WEST REGION,86.20422291636244
2013,41,2013-10-07,WEST REGION,86.20422291636244
2013,42,2013-10-14,WEST REGION,86.20422291636244
2013,43,2013-10-21,WEST REGION,86.20422291636244
2013,44,2013-10-28,WEST REGION,86.20422291636244
2013,45,2013-11-04,WEST REGION,86.20422291636244
2013,46,2013-11-11,WEST REGION,86.20422291636244
2013,47,2013-11-18,WEST REGION,86.20422291636244
2013,48,2013-11-25,WEST REGION,86.20422291636244
2013,49,2013-12-02,WEST REGION,86.20422291636244
2013,50,2013-12-09,WEST REGION,86.20422291636244
2013,51,2013-12-16,WEST REGION,86.20422291636244
2013,52,2013-12-23,WEST REGION,86.20422291636244
2013,1,2012-12-31,WEST REGION,86.20422291636244
2014,1,2013-12-30,WEST REGION,86.20422291636244
2014,2,2014-01-06,WEST REGION,86.20422291636244
2014,3,2014-01-13,WEST REGION,86.20422291636244
2014,4,2014-01-20,WEST REGION,86.20422291636244
2014,5,2014-01-27,WEST REGION,86.20422291636244
2014,6,2014-02-03,WEST REGION,86.20422291636244
2014,7,2014-02-10,WEST REGION,86.20422291636244
2014,8,2014-02-17,WEST REGION,86.20422291636244
2014,9,2014-02-24,WEST REGION,86.20422291636244
2014,10,2014-03-03,WEST REGION,86.20422291636244
2014,11,2014-03-10,WEST REGION,86.20422291636244
2014,12,2014-03-17,WEST REGION,86.20422291636244
2014,13,2014-03-24,WEST REGION,86.20422291636244
2014,14,2014-03-31,WEST REGION,86.20422291636244
2014,15,2014-04-07,WEST REGION,86.20422291636244
2014,16,2014-04-14,WEST REGION,86.20422291636244
2014,17,2014-04-21,WEST REGION,86.20422291636244
2014,18,2014-04-28,WEST REGION,86.20422291636244
2014,19,2014-05-05,WEST REGION,86.20422291636244
2014,20,2014-05-12,WEST REGION,86.20422291636244
2014,21,2014-05-19,WEST REGION,86.20422291636244
2014,22,2014-05-26,WEST REGION,86.20422291636244
2014,23,2014-06-02,WEST REGION,86.20422291636244
2014,24,2014-06-09,WEST REGION,86.20422291636244
2014,25,2014-06-16,WEST REGION,86.20422291636244
2014,26,2014-06-23,WEST REGION,86.20422291636244
2014,27,2014-06-30,WEST REGION,86.20422291636244
2014,28,2014-07-07,WEST REGION,86.20422291636244
2014,29,2014-07-14,WEST REGION,86.20422291636244
2014,30,2014-07-21,WEST REGION,86.20422291636244
2014,31,2014-07-28,WEST REGION,86.20422291636244
2014,32,2014-08-04,WEST REGION,86.20422291636244
2014,33,2014-08-11,WEST REGION,86.20422291636244
2014,34,2014-08-18,WEST REGION,86.20422291636244
2014,35,2014-08-25,WEST REGION,86.20422291636244
2014,36,2014-09-01,WEST REGION,86.20422291636244
2014,37,2014-09-08,WEST REGION,86.20422291636244
2014,38,2014-09-15,WEST REGION,86.20422291636244
2014,39,2014-09-22,WEST REGION,86.20422291636244
2014,40,2014-09-29,WEST REGION,86.20422291636244
2014,41,2014-10-06,WEST REGION,86.20422291636244
2014,42,2014-10-13,WEST REGION,86.20422291636244
2014,43,2014-10-20,WEST REGION,86.20422291636244
2014,44,2014-10-27,WEST REGION,86.20422291636244
2014,45,2014-11-03,WEST REGION,86.20422291636244
2014,46,2014-11-10,WEST REGION,86.20422291636244
2014,47,2014-11-17,WEST REGION,86.20422291636244
2014,48,2014-11-24,WEST REGION,86.20422291636244
2014,49,2014-12-01,WEST REGION,86.20422291636244
2014,50,2014-12-08,WEST REGION,86.20422291636244
2014,51,2014-12-15,WEST REGION,86.20422291636244
2014,52,2014-12-22,WEST REGION,86.20422291636244
2015,1,2014-12-29,WEST REGION,86.20422291636244
2015,2,2015-01-05,WEST REGION,86.20422291636244
2015,3,2015-01-12,WEST REGION,86.20422291636244
2015,4,2015-01-19,WEST REGION,86.20422291636244
2015,5,2015-01-26,WEST REGION,86.20422291636244
2015,6,2015-02-02,WEST REGION,86.20422291636244
2015,7,2015-02-09,WEST REGION,86.20422291636244
2015,8,2015-02-16,WEST REGION,86.20422291636244
2015,9,2015-02-23,WEST REGION,86.20422291636244
2015,10,2015-03-02,WEST REGION,86.20422291636244
2015,11,2015-03-09,WEST REGION,86.20422291636244
2015,12,2015-03-16,WEST REGION,86.20422291636244
2015,13,2015-03-23,WEST REGION,86.20422291636244
2015,14,2015-03-30,WEST REGION,86.20422291636244
2015,15,2015-04-06,WEST REGION,86.20422291636244
2015,16,2015-04-13,WEST REGION,86.20422291636244
2015,17,2015-04-20,WEST REGION,86.20422291636244
2015,18,2015-04-27,WEST REGION,86.20422291636244
2015,19,2015-05-04,WEST REGION,86.20422291636244
2015,20,2015-05-11,WEST REGION,86.20422291636244
2015,21,2015-05-18,WEST REGION,86.20422291636244
2015,22,2015-05-25,WEST REGION,86.20422291636244
2015,23,2015-06-01,WEST REGION,86.20422291636244
2015,24,2015-06-08,WEST REGION,86.20422291636244
2015,25,2015-06-15,WEST REGION,86.20422291636244
2015,26,2015-06-22,WEST REGION,86.20422291636244
2015,27,2015-06-29,WEST REGION,86.20422291636244
2015,28,2015-07-06,WEST REGION,86.20422291636244
2015,29,2015-07-13,WEST REGION,86.20422291636244
2015,30,2015-07-20,WEST REGION,86.20422291636244
2015,31,2015-07-27,WEST REGION,86.20422291636244
2015,32,2015-08-03,WEST REGION,86.20422291636244
2015,33,2015-08-10,WEST REGION,86.20422291636244
2015,34,2015-08-17,WEST REGION,86.20422291636244
2015,35,2015-08-24,WEST REGION,86.20422291636244
2015,36,2015-08-31,WEST REGION,86.20422291636244
2015,37,2015-09-07,WEST REGION,86.20422291636244
2015,38,2015-09-14,WEST REGION,86.20422291636244
2015,39,2015-09-21,WEST REGION,86.20422291636244
2015,40,2015-09-28,WEST REGION,86.20422291636244
2015,41,2015-10-05,WEST REGION,86.20422291636244
2015,42,2015-10-12,WEST REGION,86.20422291636244
2015,43,2015-10-19,WEST REGION,86.20422291636244
2015,44,2015-10-26,WEST REGION,86.20422291636244
2015,45,2015-11-02,WEST REGION,86.20422291636244
2015,46,2015-11-09,WEST REGION,86.20422291636244
2015,47,2015-11-16,WEST REGION,86.20422291636244
2015,48,2015-11-23,WEST REGION,86.20422291636244
2015,49,2015-11-30,WEST REGION,86.20422291636244
2015,50,2015-12-07,WEST REGION,86.20422291636244
2015,51,2015-12-14,WEST REGION,86.20422291636244
2015,52,2015-12-21,WEST REGION,86.20422291636244
2015,53,2015-12-28,WEST REGION,86.20422291636244
2016,53,2017-01-02,WEST REGION,86.20422291636244
2016,1,2016-01-04,WEST REGION,65.90545454545455
2016,2,2016-01-11,WEST REGION,65.90545454545455
2016,3,2016-01-18,WEST REGION,65.90545454545455
2016,4,2016-01-25,WEST REGION,65.90545454545455
2016,5,2016-02-01,WEST REGION,65.90545454545455
2016,6,2016-02-08,WEST REGION,65.90545454545455
2016,7,2016-02-15,WEST REGION,65.90545454545455
2016,8,2016-02-22,WEST REGION,65.90545454545455
2016,9,2016-02-29,WEST REGION,65.90545454545455
2016,10,2016-03-07,WEST REGION,65.90545454545455
2016,11,2016-03-14,WEST REGION,65.90545454545455
2016,12,2016-03-21,WEST REGION,65.90545454545455
2016,13,2016-03-28,WEST REGION,65.90545454545455
2016,14,2016-04-04,WEST REGION,65.90545454545455
2016,15,2016-04-11,WEST REGION,65.90545454545455
2016,16,2016-04-18,WEST REGION,65.90545454545455
2016,17,2016-04-25,WEST REGION,65.90545454545455
2016,18,2016-05-02,WEST REGION,65.90545454545455
2016,19,2016-05-09,WEST REGION,65.90545454545455
2016,20,2016-05-16,WEST REGION,65.90545454545455
2016,21,2016-05-23,WEST REGION,73.42956451563083
2016,22,2016-05-30,WEST REGION,77.81915994777451
2016,23,2016-06-06,WEST REGION,77.44452604269897
2016,24,2016-06-13,WEST REGION,79.84301109274544
2016,25,2016-06-20,WEST REGION,75.5287917740154
2016,26,2016-06-27,WEST REGION,70.71313754155142
2016,27,2016-07-04,WEST REGION,72.72720462891223
2016,28,2016-07-11,WEST REGION,79.4518723459861
2016,29,2016-07-18,WEST REGION,80.93275041697731
2016,30,2016-07-25,WEST REGION,76.71738345827211
2016,31,2016-08-01,WEST REGION,74.22875277904139
2016,32,2016-08-08,WEST REGION,72.83835640520897
2016,33,2016-08-15,WEST REGION,75.3118268820374
2016,34,2016-08-22,WEST REGION,71.49777278608882
2016,35,2016-08-29,WEST REGION,76.19603857101023
2016,36,2016-09-05,WEST REGION,76.51067741123663
2016,37,2016-09-12,WEST REGION,74.66933679754588
2016,38,2016-09-19,WEST REGION,73.01974158419436
2016,39,2016-09-26,WEST REGION,71.06129990862814
2016,40,2016-10-03,WEST REGION,75.75185235200584
2016,41,2016-10-10,WEST REGION,74.0742613796956
2016,42,2016-10-17,WEST REGION,78.12394702171
2016,43,2016-10-24,WEST REGION,78.12394702171
2016,44,2016-10-31,WEST REGION,78.12394702171
2016,45,2016-11-07,WEST REGION,78.12394702171
2016,46,2016-11-14,WEST REGION,78.12394702171
2016,47,2016-11-21,WEST REGION,79.29831160874434
2016,48,2016-11-28,WEST REGION,78.48172818853025
2016,49,2016-12-05,WEST REGION,75.53382930698174
2016,50,2016-12-12,WEST REGION,76.2225929113038
2016,51,2016-12-19,WEST REGION,76.1987514090931
2016,52,2016-12-26,WEST REGION,78.43392792832712
2017,52,2017-12-25,WEST REGION,76.82538062927092
2017,1,2017-01-02,WEST REGION,75.45333689255604
2017,2,2017-01-09,WEST REGION,74.5688127202796
2017,3,2017-01-16,WEST REGION,77.69489992060166
2017,4,2017-01-23,WEST REGION,81.14075988951625
2017,5,2017-01-30,WEST REGION,77.21326829185293
2017,6,2017-02-06,WEST REGION,74.71341751969165
2017,7,2017-02-13,WEST REGION,77.21820011144662
2017,8,2017-02-20,WEST REGION,78.99492249464197
2017,9,2017-02-27,WEST REGION,83.43973132230585
2017,10,2017-03-06,WEST REGION,76.71950885768733
2017,11,2017-03-13,WEST REGION,76.02398999524155
2017,12,2017-03-20,WEST REGION,76.08002584845669
2017,13,2017-03-27,WEST REGION,80.20918379296971
2017,14,2017-04-03,WEST REGION,77.93726858177955
2017,15,2017-04-10,WEST REGION,80.30604610455178
2017,16,2017-04-17,WEST REGION,78.84187245144189
2017,17,2017-04-24,WEST REGION,79.8602177678695
2017,18,2017-05-01,WEST REGION,79.02196977785233
2017,19,2017-05-08,WEST REGION,79.74934802025854
2017,20,2017-05-15,WEST REGION,79.8106784421543
2017,21,2017-05-22,WEST REGION,83.6504436138306
2017,22,2017-05-29,WEST REGION,77.82782872428247
2017,23,2017-06-05,WEST REGION,76.25823290248069
2017,24,2017-06-12,WEST REGION,77.8933526767711
2017,25,2017-06-19,WEST REGION,77.70673966600299
2017,26,2017-06-26,WEST REGION,76.94114081994239
2017,27,2017-07-03,WEST REGION,78.87676654342104
2017,28,2017-07-10,WEST REGION,79.34633172226008
2017,29,2017-07-17,WEST REGION,75.41073652113836
2017,30,2017-07-24,WEST REGION,75.00374272923871
2017,31,2017-07-31,WEST REGION,72.78862316346114
2017,32,2017-08-07,WEST REGION,80.75964329631921
2017,33,2017-08-14,WEST REGION,78.48870625631986
2017,34,2017-08-21,WEST REGION,77.21284135973309
2017,35,2017-08-28,WEST REGION,77.35190497598725
2017,36,2017-09-04,WEST REGION,80.25578985212415
2017,37,2017-09-11,WEST REGION,79.08412300047856
2017,38,2017-09-18,WEST REGION,78.25140417681506
2017,39,2017-09-25,WEST REGION,79.8690064323105
2017,40,2017-10-02,WEST REGION,81.60454506025727
2017,41,2017-10-09,WEST REGION,77.39024531713699
2017,42,2017-10-16,WEST REGION,72.00636434725271
2017,43,2017-10-23,WEST REGION,76.91294740799844
2017,44,2017-10-30,WEST REGION,80.98407004465278
2017,45,2017-11-06,WEST REGION,83.1104328266875
2017,46,2017-11-13,WEST REGION,81.66818164978639
2017,47,2017-11-20,WEST REGION,82.75507901727224
2017,48,2017-11-27,WEST REGION,75.71672018777005
2017,49,2017-12-04,WEST REGION,78.82197930802327
2017,50,2017-12-11,WEST REGION,78.706818710611
2017,51,2017-12-18,WEST REGION,72.14302314401377
2018,1,2018-01-01,WEST REGION,78.4394236355449
2018,2,2018-01-08,WEST REGION,80.48705483484278
2018,3,2018-01-15,WEST REGION,75.92138160364779
2018,4,2018-01-22,WEST REGION,78.093533384521
2018,5,2018-01-29,WEST REGION,77.78650576630478
2018,6,2018-02-05,WEST REGION,67.25672676748896
2018,7,2018-02-12,WEST REGION,73.65955846099509
2018,8,2018-02-19,WEST REGION,76.95386154012147
2018,9,2018-02-26,WEST REGION,79.78773308648523
2018,10,2018-03-05,WEST REGION,78.52360803369879
2018,11,2018-03-12,WEST REGION,76.39664137113759
2018,12,2018-03-19,WEST REGION,75.36420144677848
2018,13,2018-03-26,WEST REGION,82.22698234482849
2018,14,2018-04-02,WEST REGION,76.23582865185536
2018,15,2018-04-09,WEST REGION,76.27283002044493
2018,16,2018-04-16,WEST REGION,85.41969120572824
2018,17,2018-04-23,WEST REGION,80.4109195624131
2018,18,2018-04-30,WEST REGION,82.09495199740171
2018,19,2018-05-07,WEST REGION,75.67677477245107
2018,20,2018-05-14,WEST REGION,84.99536212253335
2018,21,2018-05-21,WEST REGION,82.89886284562128
2018,22,2018-05-28,WEST REGION,83.76436719568446
2018,23,2018-06-04,WEST REGION,73.77939867564331
2018,24,2018-06-11,WEST REGION,78.9125316016343
2018,25,2018-06-18,WEST REGION,84.08347185202227
2018,26,2018-06-25,WEST REGION,84.10424845911861
2018,27,2018-07-02,WEST REGION,77.88233145678682
2018,28,2018-07-09,WEST REGION,78.80867975481601
2018,29,2018-07-16,WEST REGION,77.68628491122175
2018,30,2018-07-23,WEST REGION,76.11121306329714
2018,31,2018-07-30,WEST REGION,79.68859264374937
2018,32,2018-08-06,WEST REGION,77.61760382062728
2018,33,2018-08-13,WEST REGION,74.60098476269556
2018,34,2018-08-20,WEST REGION,75.70566028604081
2018,35,2018-08-27,WEST REGION,78.63106185631771
2018,36,2018-09-03,WEST REGION,81.13346046546378
2018,37,2018-09-10,WEST REGION,75.67993178770948
2018,38,2018-09-17,WEST REGION,78.31608983707919
2018,39,2018-09-24,WEST REGION,72.30732937465477
2018,40,2018-10-01,WEST REGION,74.65685898173719
2018,41,2018-10-08,WEST REGION,87.84812576746087
2018,42,2018-10-15,WEST REGION,79.23615798998547
2018,43,2018-10-22,WEST REGION,82.5468111145045
2018,44,2018-10-29,WEST REGION,86.10711242201265
2018,45,2018-11-05,WEST REGION,84.57093231179826
2018,46,2018-11-12,WEST REGION,83.0211559416538
2018,47,2018-11-19,WEST REGION,81.68331714223315
2018,48,2018-11-26,WEST REGION,83.40858189991786
2018,49,2018-12-03,WEST REGION,86.15059431633388
2018,50,2018-12-10,WEST REGION,86.44269388001605
2018,51,2018-12-17,WEST REGION,70.96111622760799
2018,52,2018-12-24,WEST REGION,76.19758690022893
2019,1,2018-12-31,WEST REGION,75.54060593414847
2019,2,2019-01-07,WEST REGION,74.16100120574664
2019,3,2019-01-14,WEST REGION,70.85725978851384
2019,4,2019-01-21,WEST REGION,73.00893547867409
2019,5,2019-01-28,WEST REGION,76.33996787999988
2019,6,2019-02-04,WEST REGION,79.75745384346733
2019,7,2019-02-11,WEST REGION,70.37759443174245
2019,8,2019-02-18,WEST REGION,77.98384829287504
2019,9,2019-02-25,WEST REGION,68.24624862468299
2019,10,2019-03-04,WEST REGION,63.68958004193204
2019,11,2019-03-11,WEST REGION,65.5818565141385
2019,12,2019-03-18,WEST REGION,69.63529475418164
2019,13,2019-03-25,WEST REGION,70.10768459857194
2019,14,2019-04-01,WEST REGION,71.60537234665986
2019,15,2019-04-08,WEST REGION,72.46585404445749
2019,16,2019-04-15,WEST REGION,76.62336319258546
2019,17,2019-04-22,WEST REGION,84.09522030472148
2019,18,2019-04-29,WEST REGION,78.2053139583452
2019,19,2019-05-06,WEST REGION,77.45460311088242
2019,20,2019-05-13,WEST REGION,82.11272364621907
2019,21,2019-05-20,WEST REGION,79.10035050281178
2019,22,2019-05-27,WEST REGION,80.9395506529828
2019,23,2019-06-03,WEST REGION,85.15792324245925
2019,24,2019-06-10,WEST REGION,80.45443779222134
2019,25,2019-06-17,WEST REGION,84.87346017235501
2019,26,2019-06-24,WEST REGION,77.79433450601226
2019,27,2019-07-01,WEST REGION,76.50531724557834
2019,28,2019-07-08,WEST REGION,75.04803852486735
2019,29,2019-07-15,WEST REGION,72.74035263442362
2019,30,2019-07-22,WEST REGION,71.68527461310126
2019,31,2019-07-29,WEST REGION,70.31816266282203
2019,32,2019-08-05,WEST REGION,73.69900386037942
2019,33,2019-08-12,WEST REGION,73.63635605078996
2019,34,2019-08-19,WEST REGION,70.9576777863004
2019,35,2019-08-26,WEST REGION,75.28425290524974
2019,36,2019-09-02,WEST REGION,73.46549927953507
2019,37,2019-09-09,WEST REGION,74.10181565925866
2019,38,2019-09-16,WEST REGION,71.45828832855231
2019,39,2019-09-23,WEST REGION,79.24693151639293
2019,40,2019-09-30,WEST REGION,78.7180729954814
2019,41,2019-10-07,WEST REGION,80.79658069184957
2019,42,2019-10-14,WEST REGION,80.01628165020655
2019,43,2019-10-21,WEST REGION,83.71979666855408
2019,44,2019-10-28,WEST REGION,77.23132929579533
2019,45,2019-11-04,WEST REGION,79.81306987317727
2019,46,2019-11-11,WEST REGION,77.95924231573088
2019,47,2019-11-18,WEST REGION,85.00236272735798
2019,48,2019-11-25,WEST REGION,84.91418985341035
2019,49,2019-12-02,WEST REGION,77.15975673444345
2019,50,2019-12-09,WEST REGION,89.47351648025678
2019,51,2019-12-16,WEST REGION,88.44640689896931
2019,52,2019-12-23,WEST REGION,77.3867213062169
2020,1,2019-12-30,WEST REGION,77.78275697277343
2020,2,2020-01-06,WEST REGION,80.26302964549684
2020,3,2020-01-13,WEST REGION,77.74292131924119
2020,4,2020-01-20,WEST REGION,78.023821727696
2020,5,2020-01-27,WEST REGION,79.2980040877051
2020,6,2020-02-03,WEST REGION,72.86221017878925
2020,7,2020-02-10,WEST REGION,82.71375827181119
2020,8,2020-02-17,WEST REGION,75.5498417913736
2020,9,2020-02-24,WEST REGION,72.66447083105085
2020,10,2020-03-02,WEST REGION,78.97061339538706
2020,11,2020-03-09,WEST REGION,75.5096543739496
2020,12,2020-03-16,WEST REGION,76.03409223304509
2020,13,2020-03-23,WEST REGION,81.06773646706573
2020,14,2020-03-30,WEST REGION,77.93424536012547
2020,15,2020-04-06,WEST REGION,80.76506116413577
2020,16,2020-04-13,WEST REGION,73.52096539556173
2020,17,2020-04-20,WEST REGION,82.32750492971127
2020,18,2020-04-27,WEST REGION,84.05271119069116
2020,19,2020-05-04,WEST REGION,80.33280374809512
2020,20,2020-05-11,WEST REGION,81.0205257920909
2020,21,2020-05-18,WEST REGION,82.34378733157132
2020,22,2020-05-25,WEST REGION,83.55274739553631
2020,23,2020-06-01,WEST REGION,84.0177625042172
2020,24,2020-06-08,WEST REGION,84.66818945046602
