,year,week,cluster_sn,no_cases,latitude,longitude,point,pln_area_n,region_n,pln_total_cases,reg_total_cases,total_cases,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,humidity,hdb_1_and_2_room_flats_hse,hdb_3_room_flats_hse,hdb_4_room_flats_hse,hdb_5_room_and_executive_flats_hse,condominiums_and_other_apartments_hse,landed_properties_hse,others_hse,total_hdb_hse,hdb_1_and_2_room_flats_pop,hdb_3_room_flats_pop,hdb_4_room_flats_pop,hdb_5_room_and_executive_flats_pop,condominiums_and_other_apartments_pop,landed_properties_pop,others_pop,total_hdb_pop,total_pop,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff,date
3971,2015,40,47.0,4.0,1.356620733333333,103.9323916,POINT (103.9323916 1.3566207333333333),TAMPINES,EAST REGION,25.0,206.0,656.0,3.7285714285714286,19.2,19.6,19.6,54.0,33.8,1,28.37142857142857,9.871428571428572,23.2,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,7.0,6.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-5.0,0.0,0.0,2015-10-04
3972,2015,40,48.0,4.0,1.348413725,103.95136,POINT (103.95136 1.348413725),TAMPINES,EAST REGION,25.0,206.0,656.0,3.7285714285714286,19.2,19.6,19.6,54.0,33.8,1,28.37142857142857,9.871428571428572,23.2,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,7.0,6.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-5.0,0.0,0.0,2015-10-04
3974,2015,40,50.0,4.0,1.346836,103.93845545,POINT (103.93845545 1.346836),TAMPINES,EAST REGION,25.0,206.0,656.0,3.7285714285714286,19.2,19.6,19.6,54.0,33.8,1,28.37142857142857,9.871428571428572,23.2,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,7.0,6.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-5.0,0.0,0.0,2015-10-04
3978,2015,41,2.0,61.0,1.3507693666666667,103.89853860666668,POINT (103.89853860666668 1.3507693666666667),PAYA LEBAR,EAST REGION,123.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
3979,2015,41,3.0,56.0,1.3507693666666667,103.89853860666668,POINT (103.89853860666668 1.3507693666666667),PAYA LEBAR,EAST REGION,123.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
3980,2015,41,4.0,53.0,1.3361161307692309,103.94677927692308,POINT (103.94677927692307 1.3361161307692309),TAMPINES,EAST REGION,115.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
3981,2015,41,5.0,48.0,1.3361161307692309,103.94677927692308,POINT (103.94677927692307 1.3361161307692309),TAMPINES,EAST REGION,115.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
3985,2015,41,9.0,27.0,1.31863976,103.92487502,POINT (103.92487501999999 1.31863976),BEDOK,EAST REGION,43.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
3995,2015,41,19.0,8.0,1.3396495,103.93050385,POINT (103.93050385000001 1.3396495),BEDOK,EAST REGION,43.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4005,2015,41,29.0,6.0,1.3616776666666668,103.90767986666668,POINT (103.90767986666667 1.3616776666666668),PAYA LEBAR,EAST REGION,123.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4006,2015,41,30.0,6.0,1.345223225,103.9430804,POINT (103.9430804 1.345223225),TAMPINES,EAST REGION,115.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4013,2015,41,37.0,4.0,1.3443746,103.929704425,POINT (103.929704425 1.3443746),BEDOK,EAST REGION,43.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4018,2015,41,42.0,4.0,1.3263545,103.908951,POINT (103.908951 1.3263545),BEDOK,EAST REGION,43.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4025,2015,41,49.0,4.0,1.36144665,103.952605675,POINT (103.952605675 1.36144665),TAMPINES,EAST REGION,115.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4026,2015,41,50.0,4.0,1.3662886,103.94376925,POINT (103.94376925 1.3662886),TAMPINES,EAST REGION,115.0,281.0,728.0,2.6523809523809523,17.4,17.4,17.4,55.1,34.9,1,28.50714285714286,8.176190476190476,23.4,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,4.0,6.0,3.0,-1.0,0.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2015-10-11
4034,2015,42,2.0,35.0,1.3494761888888889,103.94596023333332,POINT (103.94596023333332 1.3494761888888889),TAMPINES,EAST REGION,41.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4036,2015,42,4.0,28.0,1.3718775,103.94378415,POINT (103.94378415 1.3718775),PASIR RIS,EAST REGION,44.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4037,2015,42,5.0,27.0,1.3202221888888888,103.94811044444444,POINT (103.94811044444445 1.3202221888888888),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4041,2015,42,9.0,15.0,1.31863976,103.92487502,POINT (103.92487501999999 1.31863976),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4043,2015,42,11.0,10.0,1.3699419833333335,103.94780531666667,POINT (103.94780531666667 1.3699419833333335),PASIR RIS,EAST REGION,44.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4049,2015,42,17.0,5.0,1.3286582666666666,103.94879266666668,POINT (103.94879266666668 1.3286582666666666),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4050,2015,42,18.0,5.0,1.3216033333333332,103.95100676666668,POINT (103.95100676666668 1.3216033333333332),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4056,2015,42,24.0,3.0,1.3368309,103.9373875,POINT (103.9373875 1.3368309),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4061,2015,42,29.0,3.0,1.347104,103.9480908,POINT (103.9480908 1.3471039999999999),TAMPINES,EAST REGION,41.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4062,2015,42,30.0,3.0,1.3542740333333334,103.95203906666666,POINT (103.95203906666666 1.3542740333333334),TAMPINES,EAST REGION,41.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4070,2015,42,38.0,2.0,1.30941635,103.9119227,POINT (103.9119227 1.30941635),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4071,2015,42,39.0,2.0,1.37831035,103.94377205,POINT (103.94377205 1.37831035),PASIR RIS,EAST REGION,44.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4072,2015,42,40.0,2.0,1.32007465,103.9255828,POINT (103.9255828 1.32007465),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4078,2015,42,46.0,2.0,1.3117906,103.9137921,POINT (103.9137921 1.3117906),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4080,2015,42,48.0,2.0,1.30825245,103.9121661,POINT (103.91216610000001 1.30825245),BEDOK,EAST REGION,63.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4086,2015,42,54.0,2.0,1.3742738,103.94444265,POINT (103.94444265 1.3742738),PASIR RIS,EAST REGION,44.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4087,2015,42,55.0,2.0,1.3777911500000002,103.9350189,POINT (103.9350189 1.3777911500000002),PASIR RIS,EAST REGION,44.0,148.0,400.0,0.3714285714285714,5.4,7.8,7.8,34.9,34.8,1,29.064285714285713,9.72857142857143,23.9,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,-2.0,-4.0,2015-10-18
4092,2015,43,1.0,43.0,1.3718775,103.94378415,POINT (103.94378415 1.3718775),PASIR RIS,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4093,2015,43,2.0,32.0,1.32020218,103.94782042,POINT (103.94782042 1.3202021800000001),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4097,2015,43,6.0,14.0,1.3696453375,103.9476803875,POINT (103.9476803875 1.3696453375),PASIR RIS,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4099,2015,43,8.0,8.0,1.3292227,103.94795525,POINT (103.94795525 1.3292226999999999),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4102,2015,43,11.0,6.0,1.3105986666666667,103.91958163333334,POINT (103.91958163333334 1.3105986666666667),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4103,2015,43,12.0,5.0,1.3216033333333332,103.95100676666668,POINT (103.95100676666668 1.3216033333333332),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4104,2015,43,13.0,5.0,1.347104,103.9480908,POINT (103.9480908 1.3471039999999999),TAMPINES,EAST REGION,20.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4105,2015,43,14.0,4.0,1.346637025,103.9371422,POINT (103.9371422 1.346637025),TAMPINES,EAST REGION,20.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4106,2015,43,15.0,4.0,1.353918275,103.95178705,POINT (103.95178705000001 1.353918275),TAMPINES,EAST REGION,20.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4110,2015,43,19.0,3.0,1.3218125,103.956911,POINT (103.956911 1.3218125),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4114,2015,43,23.0,3.0,1.30825245,103.9121661,POINT (103.91216610000001 1.30825245),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4117,2015,43,26.0,3.0,1.35113525,103.952616,POINT (103.952616 1.35113525),TAMPINES,EAST REGION,20.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,2500.0,13600.0,29400.0,23700.0,9000.0,1300.0,200.0,69300.0,4820.0,35290.0,103340.0,88400.0,23540.0,4630.0,1220.0,231850.0,261230.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4120,2015,43,29.0,2.0,1.3229914,103.9469418,POINT (103.94694179999999 1.3229914),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4124,2015,43,33.0,2.0,1.30941635,103.9119227,POINT (103.9119227 1.30941635),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4125,2015,43,34.0,2.0,1.37831035,103.94377205,POINT (103.94377205 1.37831035),PASIR RIS,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4127,2015,43,36.0,2.0,1.327588,103.9110455,POINT (103.9110455 1.327588),BEDOK,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,4000.0,21800.0,21000.0,13600.0,19300.0,12300.0,300.0,60400.0,9640.0,62060.0,72370.0,48990.0,48690.0,45160.0,2840.0,193060.0,289750.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
4131,2015,43,40.0,2.0,1.3764167500000002,103.94493855,POINT (103.94493854999999 1.3764167500000002),PASIR RIS,EAST REGION,63.0,146.0,294.0,0.3666666666666667,2.0,2.0,2.0,43.6,34.1,1,29.178571428571427,11.09047619047619,26.3,76.88568941504178,700.0,100.0,12200.0,18200.0,7700.0,1600.0,100.0,31200.0,1200.0,520.0,41280.0,65330.0,23420.0,7480.0,660.0,108330.0,139890.0,6.0,6.0,5.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,0.0,2.0,2015-10-25
