,week,region,no_cases,year,total_daily_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff
304,10,West,7,2019,13.2,37.1,33.9,1,28.94285714285714,8.185714285714287,25.6,5.0,4.0,8.0,3.0,-1.0,-1.0,-2.0,-3.0,-1.0,-3.0,0.0,0.0
305,11,West,7,2019,57.6,58.3,35.0,1,28.67142857142857,8.752380952380953,23.8,6.0,6.0,6.0,2.0,1.0,2.0,2.0,4.0,-2.0,-1.0,-1.0,-1.0
306,12,West,7,2019,51.2,59.0,35.5,1,29.29047619047619,8.685714285714287,24.2,5.0,4.0,6.0,2.0,-1.0,-2.0,-2.0,-4.0,0.0,2.0,0.0,1.0
307,13,West,7,2019,107.2,68.0,35.6,1,29.166666666666668,7.676190476190476,23.1,4.0,4.0,7.0,2.0,-1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
308,14,West,7,2019,245.4,75.6,34.5,1,28.571428571428573,8.32857142857143,22.1,7.0,6.0,8.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
309,15,West,7,2019,24.0,51.8,34.4,1,29.17619047619048,7.490476190476191,25.9,6.0,6.0,9.0,2.0,-1.0,-4.0,0.0,-2.0,1.0,0.0,0.0,0.0
310,16,West,7,2019,36.6,54.7,34.4,1,29.80625,8.547058823529412,23.4,6.0,6.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
311,17,West,7,2019,190.8,64.1,33.2,1,28.32857142857143,8.47857142857143,23.7,6.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,-1.0
312,18,West,7,2019,33.0,68.8,34.1,1,29.63157894736842,8.24736842105263,24.9,8.0,7.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0
313,19,West,7,2019,291.8,90.0,34.1,1,29.552380952380958,9.347619047619048,22.4,7.0,6.0,10.0,2.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
314,20,West,7,2019,246.0,63.0,33.2,1,28.73809523809524,7.776190476190477,22.8,7.0,7.0,9.0,2.0,0.0,1.0,1.0,2.0,-1.0,-1.0,0.0,1.0
315,21,West,7,2019,52.6,45.4,33.1,1,29.08571428571428,7.542857142857143,24.9,12.0,11.0,9.0,3.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0
316,22,West,7,2019,288.4,64.4,32.6,1,29.05,8.07,23.4,9.0,8.0,9.0,3.0,-3.0,-8.0,-3.0,-7.0,0.0,0.0,0.0,-1.0
317,23,West,2,2019,222.4,52.2,31.7,1,27.927777777777777,7.742105263157894,23.9,10.0,9.0,11.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,-1.0,-1.0
318,24,West,4,2019,70.0,49.7,32.6,1,28.97,9.285,24.7,15.0,14.0,9.0,3.0,5.0,4.0,5.0,4.0,-2.0,-4.0,1.0,2.0
319,25,West,7,2019,211.8,57.6,31.4,1,28.265,8.028571428571428,23.4,16.0,15.0,10.0,3.0,1.0,-4.0,1.0,-4.0,1.0,3.0,0.0,-1.0
320,26,West,2,2019,40.6,74.9,32.5,1,29.105555555555554,8.83,24.8,14.0,13.0,9.0,3.0,-2.0,-3.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0
321,27,West,7,2019,31.6,83.9,32.4,1,29.352941176470587,8.899999999999999,21.1,15.0,14.0,9.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,-1.0,-1.0
322,28,West,7,2019,30.8,88.2,32.5,1,29.25263157894737,8.955,23.8,18.0,16.0,10.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
323,29,West,7,2019,8.4,65.5,32.5,1,28.923809523809524,9.138095238095238,24.9,16.0,14.0,10.0,2.0,-2.0,-5.0,-2.0,-4.0,0.0,-1.0,-1.0,-2.0
324,30,West,4,2019,66.8,53.6,32.3,1,28.761904761904763,8.6,23.6,21.0,18.0,10.0,3.0,5.0,7.0,4.0,6.0,0.0,0.0,1.0,2.0
325,31,West,7,2019,2.0,45.4,33.1,1,29.452380952380956,9.585714285714284,27.3,19.0,18.0,11.0,3.0,-2.0,-7.0,0.0,-4.0,1.0,1.0,0.0,-1.0
326,32,West,7,2019,0.0,42.5,32.6,0,29.228571428571428,9.238095238095235,27.4,17.0,16.0,9.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-3.0,-1.0,-1.0
327,33,West,2,2019,5.2,49.7,33.1,1,29.45714285714286,10.08095238095238,25.1,15.0,14.0,10.0,2.0,-2.0,0.0,-2.0,0.0,1.0,3.0,0.0,1.0
328,34,West,7,2019,0.0,46.4,33.8,0,29.43809523809524,10.552380952380952,27.4,12.0,11.0,10.0,2.0,-3.0,-1.0,-3.0,-1.0,0.0,-1.0,0.0,0.0
329,35,West,2,2019,60.6,71.3,33.0,1,28.509523809523813,9.633333333333336,24.4,12.0,11.0,7.0,2.0,0.0,3.0,0.0,3.0,-3.0,-3.0,0.0,0.0
330,36,West,4,2019,53.8,47.2,32.7,1,29.295238095238098,9.738095238095235,23.5,11.0,11.0,10.0,3.0,-1.0,-1.0,0.0,0.0,3.0,6.0,1.0,1.0
331,37,West,4,2019,0.8,37.8,33.2,1,29.16190476190476,9.32857142857143,27.1,12.0,11.0,9.0,2.0,1.0,2.0,0.0,0.0,-1.0,-4.0,-1.0,-2.0
332,38,West,7,2019,0.0,37.8,33.3,0,29.204761904761902,10.09047619047619,26.9,9.0,8.0,10.0,2.0,-3.0,-4.0,-3.0,-3.0,1.0,2.0,0.0,1.0
333,39,West,7,2019,244.0,51.1,34.9,1,28.38095238095238,8.180952380952382,23.4,7.0,7.0,9.0,3.0,-2.0,1.0,-1.0,2.0,-1.0,-2.0,1.0,1.0
334,40,West,7,2019,96.8,56.5,32.4,1,27.85238095238095,8.09047619047619,23.2,8.0,7.0,7.0,2.0,1.0,3.0,0.0,1.0,-2.0,-1.0,-1.0,-2.0
335,41,West,7,2019,99.0,44.3,33.7,1,28.44285714285714,7.714285714285714,23.7,9.0,8.0,10.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0
336,42,West,2,2019,20.8,46.1,33.1,1,28.69047619047619,7.819047619047619,25.0,8.0,8.0,8.0,3.0,-1.0,-2.0,0.0,-1.0,-2.0,-5.0,1.0,1.0
337,43,West,3,2019,368.0,52.2,33.8,1,27.68095238095238,8.285714285714286,23.3,7.0,6.0,9.0,3.0,-1.0,0.0,-2.0,-2.0,1.0,3.0,0.0,-1.0
338,44,West,7,2019,53.4,74.9,32.3,1,28.452380952380956,9.752380952380951,23.4,10.0,9.0,10.0,2.0,3.0,4.0,3.0,5.0,1.0,0.0,-1.0,-1.0
339,45,West,3,2019,111.8,83.9,33.3,1,29.07619047619048,9.395238095238096,23.1,11.0,11.0,8.0,3.0,1.0,-2.0,2.0,-1.0,-2.0,-3.0,1.0,2.0
340,46,West,3,2019,71.4,48.6,33.0,1,28.538095238095234,9.16190476190476,24.0,11.0,11.0,7.0,2.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,-2.0
341,47,West,4,2019,155.20000000000002,74.5,33.0,1,27.276190476190475,9.042857142857144,24.2,11.0,10.0,8.0,2.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,1.0
342,48,West,7,2019,200.2,51.5,33.9,1,27.890476190476196,9.342857142857142,23.7,7.0,7.0,7.0,2.0,-4.0,-4.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0
343,49,West,8,2019,47.8,57.2,33.2,1,27.80952380952381,11.695238095238096,23.8,7.0,7.0,7.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,-1.0,-1.0
344,50,West,8,2019,308.0,101.9,31.9,1,25.580952380952382,11.33809523809524,23.0,7.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
345,51,West,9,2019,209.8,49.7,31.7,1,26.78235294117647,10.495238095238095,23.3,10.0,9.0,7.0,2.0,3.0,3.0,2.0,2.0,-2.0,-4.0,0.0,-1.0
346,52,West,2,2019,50.0,52.2,33.6,1,27.823809523809523,11.628571428571428,23.8,9.0,8.0,8.0,2.0,-1.0,-4.0,-1.0,-3.0,1.0,3.0,0.0,0.0
347,1,West,5,2020,2.8000000000000003,60.5,33.5,1,28.173333333333336,12.38,25.0,10.0,9.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,0.0,0.0
348,2,West,8,2020,76.0,64.1,32.5,1,27.580952380952382,12.78095238095238,22.8,13.0,12.0,9.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0
349,3,West,9,2020,82.0,47.2,33.2,1,27.933333333333334,11.88095238095238,25.0,9.0,8.0,6.0,1.0,-4.0,-7.0,-4.0,-7.0,-3.0,-4.0,-1.0,-1.0
350,4,West,7,2020,111.0,54.7,33.2,1,28.038095238095234,12.404761904761903,24.2,9.0,8.0,9.0,2.0,0.0,4.0,0.0,4.0,3.0,6.0,1.0,2.0
351,5,West,5,2020,448.4,60.8,32.6,1,28.047619047619047,11.823809523809524,23.4,8.0,7.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-5.0,0.0,-1.0
352,6,West,5,2020,38.2,68.8,34.2,1,28.052380952380958,13.02857142857143,23.9,17.0,16.0,9.0,3.0,9.0,10.0,9.0,10.0,2.0,4.0,1.0,1.0
353,7,West,16,2020,191.0,56.5,32.9,1,27.91428571428572,11.052380952380952,23.5,16.0,16.0,11.0,3.0,-1.0,-10.0,0.0,-9.0,2.0,0.0,0.0,-1.0
354,8,West,20,2020,28.200000000000003,65.9,34.2,1,28.3,13.45714285714286,24.5,12.0,11.0,8.0,2.0,-4.0,-3.0,-5.0,-5.0,-3.0,-5.0,-1.0,-1.0
355,9,West,16,2020,2.4000000000000004,66.2,34.6,1,28.761904761904763,13.242857142857144,25.7,12.0,11.0,8.0,3.0,0.0,4.0,0.0,5.0,0.0,3.0,1.0,2.0
356,10,West,20,2020,145.4,53.3,34.2,1,28.52380952380953,11.514285714285714,24.1,10.0,10.0,9.0,3.0,-2.0,-2.0,-1.0,-1.0,1.0,1.0,0.0,-1.0
357,11,West,6,2020,8.0,52.6,34.3,1,29.38095238095238,11.70952380952381,26.2,9.0,8.0,7.0,2.0,-1.0,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0
358,12,West,2,2020,76.8,51.5,34.4,1,28.705,11.675,24.3,12.0,12.0,9.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,1.0,2.0
359,13,West,7,2020,131.2,57.6,34.2,1,28.685,10.84,23.9,8.0,8.0,8.0,3.0,-4.0,-7.0,-4.0,-8.0,-1.0,-3.0,0.0,-1.0
360,14,West,3,2020,144.0,56.5,34.7,1,29.14761904761905,10.704761904761906,24.0,7.0,6.0,9.0,2.0,-1.0,3.0,-2.0,2.0,1.0,2.0,-1.0,-1.0
361,15,West,7,2020,159.6,62.2,33.0,1,28.79047619047619,10.471428571428572,23.8,7.0,6.0,8.0,2.0,0.0,1.0,0.0,2.0,-1.0,-2.0,0.0,1.0
362,16,West,7,2020,46.4,45.0,34.4,1,29.704761904761902,11.152380952380952,25.6,10.0,10.0,12.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0
363,17,West,5,2020,221.1,60.7,34.4,1,28.866666666666667,10.628571428571428,23.9,8.0,8.0,12.0,3.0,-2.0,-5.0,-2.0,-6.0,0.0,-4.0,1.0,1.0
364,18,West,9,2020,137.3,64.4,32.6,1,28.37142857142857,11.142857142857142,23.0,8.0,7.0,12.0,4.0,0.0,2.0,-1.0,1.0,0.0,0.0,1.0,0.0
365,19,West,13,2020,234.2,66.7,33.9,1,29.45714285714286,10.566666666666666,24.0,12.0,11.0,14.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,0.0,-1.0
366,20,West,5,2020,170.6,84.6,33.0,1,29.44285714285714,10.67142857142857,24.3,11.0,10.0,13.0,3.0,-1.0,-5.0,-1.0,-5.0,-1.0,-3.0,-1.0,-1.0
367,21,West,4,2020,257.8,65.2,34.0,1,29.142105263157895,10.615789473684211,22.9,12.0,11.0,12.0,3.0,1.0,2.0,1.0,2.0,-1.0,0.0,0.0,1.0
368,22,West,2,2020,28.4,60.7,33.4,1,29.266666666666666,11.50625,25.2,18.0,17.0,15.0,4.0,6.0,5.0,6.0,5.0,3.0,4.0,1.0,1.0
369,23,West,6,2020,133.6,46.1,32.4,1,28.67142857142857,10.066666666666666,24.1,23.0,22.0,18.0,4.0,5.0,-1.0,5.0,-1.0,3.0,0.0,0.0,-1.0
370,24,West,7,2020,103.6,61.9,33.4,1,29.1,9.871428571428572,24.1,27.0,26.0,19.0,4.0,4.0,-1.0,4.0,-1.0,1.0,-2.0,0.0,0.0
371,25,West,7,2020,399.8,51.5,32.2,1,27.81428571428572,9.761904761904765,23.9,30.0,29.0,20.0,5.0,3.0,-1.0,3.0,-1.0,1.0,0.0,1.0,1.0
372,26,West,7,2020,372.0,76.7,31.9,1,28.280952380952375,9.566666666666666,23.2,26.0,25.0,20.0,5.0,-4.0,-7.0,-4.0,-7.0,0.0,-1.0,0.0,-1.0
373,27,West,7,2020,129.20000000000002,55.0,32.5,1,29.123809523809523,9.623809523809523,22.2,24.0,23.0,16.0,5.0,-2.0,2.0,-2.0,2.0,-4.0,-4.0,0.0,0.0
374,28,West,7,2020,374.4,54.8,31.6,1,27.79047619047619,10.433333333333334,22.9,28.0,27.0,18.0,4.0,4.0,6.0,4.0,6.0,2.0,6.0,-1.0,-1.0
375,29,West,7,2020,119.4,53.7,31.9,1,28.004761904761907,10.633333333333336,23.8,36.0,34.0,19.0,5.0,8.0,4.0,7.0,3.0,1.0,-1.0,1.0,2.0
376,30,West,7,2020,88.2,51.1,32.1,1,28.285714285714285,10.214285714285714,24.2,28.0,26.0,16.0,6.0,-8.0,-16.0,-8.0,-15.0,-3.0,-4.0,1.0,0.0
377,31,West,7,2020,136.0,51.9,31.7,1,28.09523809523809,10.038095238095238,23.2,30.0,28.0,16.0,5.0,2.0,10.0,2.0,10.0,0.0,3.0,-1.0,-2.0
378,32,West,32,2020,31.0,65.6,33.4,1,29.228571428571428,10.1,23.6,24.0,22.0,15.0,4.0,-6.0,-8.0,-6.0,-8.0,-1.0,-1.0,-1.0,0.0
379,33,West,7,2020,168.29999999999998,56.5,32.8,1,28.44761904761905,10.495238095238095,22.5,21.0,20.0,15.0,4.0,-3.0,3.0,-2.0,4.0,0.0,1.0,0.0,1.0
380,34,West,7,2020,224.7,59.4,32.6,1,27.98095238095238,10.885714285714286,23.2,20.0,19.0,12.0,3.0,-1.0,2.0,-1.0,1.0,-3.0,-3.0,-1.0,-1.0
381,35,West,7,2020,18.2,53.7,32.1,1,28.285714285714285,10.609523809523813,25.4,17.0,16.0,13.0,4.0,-3.0,-2.0,-3.0,-2.0,1.0,4.0,1.0,2.0
382,36,West,7,2020,292.3,47.2,32.2,1,27.97142857142857,10.576190476190476,23.3,14.0,13.0,10.0,3.0,-3.0,0.0,-3.0,0.0,-3.0,-4.0,-1.0,-2.0
383,37,West,7,2020,509.5,72.8,32.0,1,27.44285714285714,9.738095238095235,22.8,12.0,12.0,11.0,3.0,-2.0,1.0,-1.0,2.0,1.0,4.0,0.0,1.0
384,38,West,44,2020,139.3,88.5,32.6,1,27.80952380952381,9.99047619047619,21.9,12.0,11.0,8.0,2.0,0.0,2.0,-1.0,0.0,-3.0,-4.0,-1.0,-1.0
385,39,West,7,2020,467.9,67.6,32.7,1,27.642857142857142,10.523809523809524,22.9,11.0,10.0,9.0,4.0,-1.0,-1.0,-1.0,0.0,1.0,4.0,2.0,3.0
386,40,West,7,2020,180.1,56.5,31.8,1,27.976190476190474,10.0,23.6,9.0,8.0,10.0,3.0,-2.0,-1.0,-2.0,-1.0,1.0,0.0,-1.0,-3.0
387,41,West,7,2020,247.6,87.4,32.0,1,28.08571428571428,11.20952380952381,23.2,10.0,10.0,10.0,3.0,1.0,3.0,2.0,4.0,0.0,-1.0,0.0,1.0
388,42,West,7,2020,33.8,73.5,32.8,1,28.933333333333334,10.742857142857142,23.4,8.0,9.0,8.0,3.0,-2.0,-3.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0
389,43,West,7,2020,128.79999999999998,70.6,33.2,1,28.304761904761904,10.69047619047619,22.9,7.0,7.0,10.0,2.0,-1.0,1.0,-2.0,-1.0,2.0,4.0,-1.0,-1.0
390,44,West,7,2020,162.8,65.9,32.8,1,28.433333333333334,10.29047619047619,23.9,6.0,6.0,6.0,1.0,-1.0,0.0,-1.0,1.0,-4.0,-6.0,-1.0,0.0
391,45,West,5,2020,159.2,69.1,32.6,1,27.813333333333333,9.233333333333333,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
